Title,Description,Subject,Subject (corporate name),Subject (personal Name),Keyword,Geographic subject,Geographic subject (roadway),Geographic subject (city or populated place),Geographic subject (county),Geographic subject (state),Geographic subject (country),Geographic coordinates,Coverage date,Coverage date (for search),Contributor,Creator,Photographer,Publisher (of the original version),Place of publication (of the original version),Publisher (of the digital version),Date created,Date created (for search),Digitize date,Type,Format,Format (aat),Format (imt),Language,Contributing entity,Identifying number,Part of collection,Part of subcollection,Provenance,Series,Rights,Physical access,Repository name,Repository address,Repository email,Cataloger,Catalog date,Full text,Filename,Catalog state,Cataloger comments,OCLC number,Date created,Date modified,Reference URL,CONTENTdm number,CONTENTdm file name,Archival file,CONTENTdm file path
"Stahl residence, Los Angeles, Calif., 1960?","Exterior photograph of the residence of C.H. and Carlotta Stahl (built 1960) (Art & Architecture Case study house #22), 1635 Woods Drive, Los Angeles, California, 1960? Designed by Pierre Koenig.",Dwellings,,,,Stahl residence; Case study house #22,1635 Woods Drive,Los Angeles; Hollywood,Los Angeles,California,USA,"34.100444,-118.370153",1960,1960,,"Koenig, Pierre Francis, 1925-2004, architect","Shulman, Julius, 1910-2009",University of Southern California. Department of Architecture,http://www.usc.edu/dept/architecture/slide/koenig/008/008La.html,University of Southern California. Libraries,1960,1960,,images,1 slide: color,photographs,image/tiff,,University of Southern California,Kodak Photo CD. PK no. 1. IMG0040.PCD; frame 8,Architectural Teaching Slide Collection,Pierre Koenig,,,Pierre Koenig,Send requests to address or e-mail given. Phone (213) 740-8646,USC Helen Topping Architecture and Fine Arts Library,"Watt Hall, 850 Bloom Walk, B-4, University Park Campus, University of Southern California, Los Angeles, CA 90089-0294",afa@usc.edu,"Shoaf, R. Wayne",3/7/16,,pk-cd-040.tif,approved,,,3/23/16,3/23/16,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll42/id/1024,1024,974.jp2,Volume42/pk-cd-040.tif,/p15799coll42/image/974.jp2
"Stahl residence, Los Angeles, Calif., 1960?","Interior photograph of the residence of C.H. and Carlotta Stahl (built 1960) (Art & Architecture Case study house #22), 1635 Woods Drive, Los Angeles, California, 1960? Designed by Pierre Koenig.",Dwellings,,,,Stahl residence; Case study house #22,1635 Woods Drive,Los Angeles; Hollywood,Los Angeles,California,USA,"34.100444,-118.370153",1960,1960,,"Koenig, Pierre Francis, 1925-2004, architect","Shulman, Julius, 1910-2009",University of Southern California. Department of Architecture,http://www.usc.edu/dept/architecture/slide/koenig/008/008G.html,University of Southern California. Libraries,1960,1960,,images,1 slide: color,photographs,image/tiff,,University of Southern California,Kodak Photo CD. PK no. 1. IMG0041.PCD; frame 8g,Architectural Teaching Slide Collection,Pierre Koenig,,,Pierre Koenig,Send requests to address or e-mail given. Phone (213) 740-8646,USC Helen Topping Architecture and Fine Arts Library,"Watt Hall, 850 Bloom Walk, B-4, University Park Campus, University of Southern California, Los Angeles, CA 90089-0294",afa@usc.edu,"Shoaf, R. Wayne",3/7/16,,pk-cd-041.tif,approved,,,3/23/16,3/23/16,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll42/id/1025,1025,975.jp2,Volume42/pk-cd-041.tif,/p15799coll42/image/975.jp2
"Stahl residence, Los Angeles, Calif., 1960?","Interior photograph of the residence of C.H. and Carlotta Stahl (built 1960) (Art & Architecture Case study house #22), 1635 Woods Drive, Los Angeles, California, 1960? Designed by Pierre Koenig.",Dwellings,,,,Stahl residence; Case study house #22,1635 Woods Drive,Los Angeles; Hollywood,Los Angeles,California,USA,"34.100444,-118.370153",1960,1960,,"Koenig, Pierre Francis, 1925-2004, architect","Shulman, Julius, 1910-2009",University of Southern California. Department of Architecture,http://www.usc.edu/dept/architecture/slide/koenig/008/008H.html,University of Southern California. Libraries,1960,1960,,images,1 slide: color,photographs,image/tiff,,University of Southern California,Kodak Photo CD. PK no. 1. IMG0042.PCD; frame 8h,Architectural Teaching Slide Collection,Pierre Koenig,,,Pierre Koenig,Send requests to address or e-mail given. Phone (213) 740-8646,USC Helen Topping Architecture and Fine Arts Library,"Watt Hall, 850 Bloom Walk, B-4, University Park Campus, University of Southern California, Los Angeles, CA 90089-0294",afa@usc.edu,"Shoaf, R. Wayne",3/7/16,,pk-cd-042.tif,approved,,,3/23/16,3/23/16,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll42/id/1026,1026,976.jp2,Volume42/pk-cd-042.tif,/p15799coll42/image/976.jp2
"Metcalf residence, Silver Lake, Los Angeles, Calif., 1958?","Scale model of the residence of Mr. & Mrs. Arnold Metcalf, 7958 Silver Lake, Los Angeles, California, 1958? Designed by Pierre Koenig. Address may be incorrect. House may not have been built.",Dwellings,,,,Metcalf residence,7958 Silver Lake,Silver Lake; Los Angeles,Los Angeles,California,USA,,1958,1958,,"Koenig, Pierre Francis, 1925-2004, architect","Koenig, Pierre Francis, 1925-2004",University of Southern California. Department of Architecture,http://www.usc.edu/dept/architecture/slide/koenig/009/009La.html,University of Southern California. Libraries,1958,1958,,images,1 slide: color,scale models; photographs,image/tiff,,University of Southern California,Kodak Photo CD. PK no. 1. IMG0043.PCD; frame 9,Architectural Teaching Slide Collection,Pierre Koenig,,,Pierre Koenig,Send requests to address or e-mail given. Phone (213) 740-8646,USC Helen Topping Architecture and Fine Arts Library,"Watt Hall, 850 Bloom Walk, B-4, University Park Campus, University of Southern California, Los Angeles, CA 90089-0294",afa@usc.edu,"Shoaf, R. Wayne",3/7/16,,pk-cd-043.tif,approved,need address & coords,,3/23/16,3/23/16,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll42/id/1027,1027,977.jp2,Volume42/pk-cd-043.tif,/p15799coll42/image/977.jp2
"Metcalf residence, Silver Lake, Los Angeles, Calif., 1958?","Scale model of the residence of Mr. & Mrs. Arnold Metcalf, 7958 Silver Lake, Los Angeles, California, 1958? Designed by Pierre Koenig. Address may be incorrect. House may not have been built.",Dwellings,,,,Metcalf residence,7958 Silver Lake,Silver Lake; Los Angeles,Los Angeles,California,USA,,1958,1958,,"Koenig, Pierre Francis, 1925-2004, architect","Koenig, Pierre Francis, 1925-2004",University of Southern California. Department of Architecture,http://www.usc.edu/dept/architecture/slide/koenig/009/009A.html,University of Southern California. Libraries,1958,1958,,images,1 slide: color,scale models; photographs,image/tiff,,University of Southern California,Kodak Photo CD. PK no. 1. IMG0044.PCD; frame 9a,Architectural Teaching Slide Collection,Pierre Koenig,,,Pierre Koenig,Send requests to address or e-mail given. Phone (213) 740-8646,USC Helen Topping Architecture and Fine Arts Library,"Watt Hall, 850 Bloom Walk, B-4, University Park Campus, University of Southern California, Los Angeles, CA 90089-0294",afa@usc.edu,"Shoaf, R. Wayne",3/7/16,,pk-cd-044.tif,approved,need address & coords,,3/23/16,3/23/16,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll42/id/1028,1028,978.jp2,Volume42/pk-cd-044.tif,/p15799coll42/image/978.jp2
"Seidel residence, Los Angeles, Calif., 1960?","Artist's rendering of the residence of Tom Seidel and Jean Hagen, 2727 Mandeville Canyon Road, Los Angeles, California, 1960? Designed by Pierre Koenig.",Dwellings,,,,Seidel residence,2727 Mandeville Canyon Road,Los Angeles,Los Angeles,California,USA,"34.088212,-118.504333",1960,1960,,"Koenig, Pierre Francis, 1925-2004, architect","Koenig, Pierre Francis, 1925-2004",University of Southern California. Department of Architecture,http://www.usc.edu/dept/architecture/slide/koenig/010/010A.html,University of Southern California. Libraries,1960,1960,,images,1 slide: color,renderings (drawings); photographs,image/tiff,,University of Southern California,Kodak Photo CD. PK no. 1. IMG0045.PCD; frame 10a,Architectural Teaching Slide Collection,Pierre Koenig,,,Pierre Koenig,Send requests to address or e-mail given. Phone (213) 740-8646,USC Helen Topping Architecture and Fine Arts Library,"Watt Hall, 850 Bloom Walk, B-4, University Park Campus, University of Southern California, Los Angeles, CA 90089-0294",afa@usc.edu,"Shoaf, R. Wayne",3/7/16,,pk-cd-045.tif,approved,,,3/23/16,3/23/16,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll42/id/1029,1029,979.jp2,Volume42/pk-cd-045.tif,/p15799coll42/image/979.jp2
"Seidel residence, Los Angeles, Calif., 1960?","Artist's rendering of the residence of Tom Seidel and Jean Hagen, 2727 Mandeville Canyon Road, Los Angeles, California, 1960? Designed by Pierre Koenig.",Dwellings,,,,Seidel residence,2727 Mandeville Canyon Road,Los Angeles,Los Angeles,California,USA,"34.088212,-118.504333",1960,1960,,"Koenig, Pierre Francis, 1925-2004, architect","Koenig, Pierre Francis, 1925-2004",University of Southern California. Department of Architecture,http://www.usc.edu/dept/architecture/slide/koenig/010/010B.html,University of Southern California. Libraries,1960,1960,,images,1 slide: color,renderings (drawings); photographs,image/tiff,,University of Southern California,Kodak Photo CD. PK no. 1. IMG0046.PCD; frame 10b,Architectural Teaching Slide Collection,Pierre Koenig,,,Pierre Koenig,Send requests to address or e-mail given. Phone (213) 740-8646,USC Helen Topping Architecture and Fine Arts Library,"Watt Hall, 850 Bloom Walk, B-4, University Park Campus, University of Southern California, Los Angeles, CA 90089-0294",afa@usc.edu,"Shoaf, R. Wayne",3/7/16,,pk-cd-046.tif,approved,,,3/23/16,3/23/16,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll42/id/1030,1030,980.jp2,Volume42/pk-cd-046.tif,/p15799coll42/image/980.jp2
"Seidel residence, Los Angeles, Calif., 1960?","Exterior photograph of the residence of Tom Seidel and Jean Hagen, 2727 Mandeville Canyon Road, Los Angeles, California, 1960? Designed by Pierre Koenig.",Dwellings,,,,Seidel residence,2727 Mandeville Canyon Road,Los Angeles,Los Angeles,California,USA,"34.088212,-118.504333",1960,1960,,"Koenig, Pierre Francis, 1925-2004, architect","Koenig, Pierre Francis, 1925-2004",University of Southern California. Department of Architecture,http://www.usc.edu/dept/architecture/slide/koenig/010/010La.html,University of Southern California. Libraries,1960,1960,,images,1 slide: color,photographs,image/tiff,,University of Southern California,Kodak Photo CD. PK no. 1. IMG0047.PCD; frame 10,Architectural Teaching Slide Collection,Pierre Koenig,,,Pierre Koenig,Send requests to address or e-mail given. Phone (213) 740-8646,USC Helen Topping Architecture and Fine Arts Library,"Watt Hall, 850 Bloom Walk, B-4, University Park Campus, University of Southern California, Los Angeles, CA 90089-0294",afa@usc.edu,"Shoaf, R. Wayne",3/7/16,,pk-cd-047.tif,approved,,,3/23/16,3/23/16,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll42/id/1031,1031,981.jp2,Volume42/pk-cd-047.tif,/p15799coll42/image/981.jp2
"Seidel residence, Los Angeles, Calif., 1960?","Exterior photograph of the residence of Tom Seidel and Jean Hagen, 2727 Mandeville Canyon Road, Los Angeles, California, 1960? Designed by Pierre Koenig.",Dwellings,,,,Seidel residence,2727 Mandeville Canyon Road,Los Angeles,Los Angeles,California,USA,"34.088212,-118.504333",1960,1960,,"Koenig, Pierre Francis, 1925-2004, architect","Koenig, Pierre Francis, 1925-2004",University of Southern California. Department of Architecture,http://www.usc.edu/dept/architecture/slide/koenig/010/010C.html,University of Southern California. Libraries,1960,1960,,images,1 slide: color,photographs,image/tiff,,University of Southern California,Kodak Photo CD. PK no. 1. IMG0048.PCD; frame 10c,Architectural Teaching Slide Collection,Pierre Koenig,,,Pierre Koenig,Send requests to address or e-mail given. Phone (213) 740-8646,USC Helen Topping Architecture and Fine Arts Library,"Watt Hall, 850 Bloom Walk, B-4, University Park Campus, University of Southern California, Los Angeles, CA 90089-0294",afa@usc.edu,"Shoaf, R. Wayne",3/7/16,,pk-cd-048.tif,approved,,,3/23/16,3/23/16,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll42/id/1032,1032,982.jp2,Volume42/pk-cd-048.tif,/p15799coll42/image/982.jp2
"Seidel residence, Los Angeles, Calif., 1960?","Exterior photograph of the residence of Tom Seidel and Jean Hagen, 2727 Mandeville Canyon Road, Los Angeles, California, 1960? Designed by Pierre Koenig.",Dwellings,,,,Seidel residence,2727 Mandeville Canyon Road,Los Angeles,Los Angeles,California,USA,"34.088212,-118.504333",1960,1960,,"Koenig, Pierre Francis, 1925-2004, architect","Koenig, Pierre Francis, 1925-2004",University of Southern California. Department of Architecture,http://www.usc.edu/dept/architecture/slide/koenig/010/010D.html,University of Southern California. Libraries,1960,1960,,images,1 slide: color,photographs,image/tiff,,University of Southern California,Kodak Photo CD. PK no. 1. IMG0049.PCD; frame 10d,Architectural Teaching Slide Collection,Pierre Koenig,,,Pierre Koenig,Send requests to address or e-mail given. Phone (213) 740-8646,USC Helen Topping Architecture and Fine Arts Library,"Watt Hall, 850 Bloom Walk, B-4, University Park Campus, University of Southern California, Los Angeles, CA 90089-0294",afa@usc.edu,"Shoaf, R. Wayne",3/7/16,,pk-cd-049.tif,approved,,,3/23/16,3/23/16,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll42/id/1033,1033,983.jp2,Volume42/pk-cd-049.tif,/p15799coll42/image/983.jp2
"Seidel residence, Los Angeles, Calif., 1960?","Exterior photograph of the residence of Tom Seidel and Jean Hagen, 2727 Mandeville Canyon Road, Los Angeles, California, 1960? Designed by Pierre Koenig.",Dwellings,,,,Seidel residence,2727 Mandeville Canyon Road,Los Angeles,Los Angeles,California,USA,"34.088212,-118.504333",1960,1960,,"Koenig, Pierre Francis, 1925-2004, architect","Koenig, Pierre Francis, 1925-2004",University of Southern California. Department of Architecture,http://www.usc.edu/dept/architecture/slide/koenig/010/010E.html,University of Southern California. Libraries,1960,1960,,images,1 slide: color,photographs,image/tiff,,University of Southern California,Kodak Photo CD. PK no. 1. IMG0050.PCD; frame 10e,Architectural Teaching Slide Collection,Pierre Koenig,,,Pierre Koenig,Send requests to address or e-mail given. Phone (213) 740-8646,USC Helen Topping Architecture and Fine Arts Library,"Watt Hall, 850 Bloom Walk, B-4, University Park Campus, University of Southern California, Los Angeles, CA 90089-0294",afa@usc.edu,"Shoaf, R. Wayne",3/7/16,,pk-cd-050.tif,approved,,,3/23/16,3/23/16,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll42/id/1034,1034,984.jp2,Volume42/pk-cd-050.tif,/p15799coll42/image/984.jp2
"Seidel residence, Los Angeles, Calif., 1960?","Interior photograph of the residence of Tom Seidel and Jean Hagen, 2727 Mandeville Canyon Road, Los Angeles, California, 1960? Designed by Pierre Koenig.",Dwellings,,,,Seidel residence,2727 Mandeville Canyon Road,Los Angeles,Los Angeles,California,USA,"34.088212,-118.504333",1960,1960,,"Koenig, Pierre Francis, 1925-2004, architect","Koenig, Pierre Francis, 1925-2004",University of Southern California. Department of Architecture,http://www.usc.edu/dept/architecture/slide/koenig/010/010F.html,University of Southern California. Libraries,1960,1960,,images,1 slide: color,photographs,image/tiff,,University of Southern California,Kodak Photo CD. PK no. 1. IMG0051.PCD; frame 10f,Architectural Teaching Slide Collection,Pierre Koenig,,,Pierre Koenig,Send requests to address or e-mail given. Phone (213) 740-8646,USC Helen Topping Architecture and Fine Arts Library,"Watt Hall, 850 Bloom Walk, B-4, University Park Campus, University of Southern California, Los Angeles, CA 90089-0294",afa@usc.edu,"Shoaf, R. Wayne",3/7/16,,pk-cd-051.tif,approved,,,3/23/16,3/23/16,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll42/id/1035,1035,985.jp2,Volume42/pk-cd-051.tif,/p15799coll42/image/985.jp2
"Beidleman residence, Los Angeles, Calif., 1961?","Scale model (scheme 1) of the residence of Francis and Larry Beidleman, 1050 Hanley Drive [Hanley Avenue?], Los Angeles, California, 1961? Designed by Pierre Koenig. House was not built.",Dwellings,,,,Beidleman residence,1050 Hanley Avenue,Los Angeles,Los Angeles,California,USA,"34.077927,-118.490328",1961,1961,,"Koenig, Pierre Francis, 1925-2004, architect","Koenig, Pierre Francis, 1925-2004",University of Southern California. Department of Architecture,http://www.usc.edu/dept/architecture/slide/koenig/011/011La.html,University of Southern California. Libraries,1961,1961,,images,1 slide: color,scale models; photographs,image/tiff,,University of Southern California,Kodak Photo CD. PK no. 1. IMG0052.PCD; frame 11,Architectural Teaching Slide Collection,Pierre Koenig,,,Pierre Koenig,Send requests to address or e-mail given. Phone (213) 740-8646,USC Helen Topping Architecture and Fine Arts Library,"Watt Hall, 850 Bloom Walk, B-4, University Park Campus, University of Southern California, Los Angeles, CA 90089-0294",afa@usc.edu,"Shoaf, R. Wayne",3/7/16,,pk-cd-052.tif,approved,,,3/23/16,3/23/16,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll42/id/1036,1036,986.jp2,Volume42/pk-cd-052.tif,/p15799coll42/image/986.jp2
"Beidleman residence, Los Angeles, Calif., 1961?","Scale model (scheme 2) of the residence of Francis and Larry Beidleman, 1050 Hanley Drive [Hanley Avenue?], Los Angeles, California, 1961? Designed by Pierre Koenig. House was not built.",Dwellings,,,,Beidleman residence,1050 Hanley Avenue,Los Angeles,Los Angeles,California,USA,"34.077927,-118.490328",1961,1961,,"Koenig, Pierre Francis, 1925-2004, architect","Koenig, Pierre Francis, 1925-2004",University of Southern California. Department of Architecture,http://www.usc.edu/dept/architecture/slide/koenig/011/011A.html,University of Southern California. Libraries,1961,1961,,images,1 slide: color,scale models; photographs,image/tiff,,University of Southern California,Kodak Photo CD. PK no. 1. IMG0053.PCD; frame 11a,Architectural Teaching Slide Collection,Pierre Koenig,,,Pierre Koenig,Send requests to address or e-mail given. Phone (213) 740-8646,USC Helen Topping Architecture and Fine Arts Library,"Watt Hall, 850 Bloom Walk, B-4, University Park Campus, University of Southern California, Los Angeles, CA 90089-0294",afa@usc.edu,"Shoaf, R. Wayne",3/7/16,,pk-cd-053.tif,approved,,,3/23/16,3/23/16,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll42/id/1037,1037,987.jp2,Volume42/pk-cd-053.tif,/p15799coll42/image/987.jp2
